lon,lat,E_CT,E_CA,E_SA,E_FA
68.512345455311,47.9111178475323,X,X,X,X
68.4140944186552,47.9111178475323,X,X,X,X
68.3158433819995,47.9111178475323,X,X,X,X
68.2175923453437,47.9111178475323,X,X,X,X
68.1193413086879,47.9111178475323,X,X,X,X
68.0210902720322,47.9111178475323,X,X,X,X
67.9228392353764,47.9111178475323,X,X,X,X
67.8245881987207,47.9111178475323,X,X,X,X
67.7263371620649,47.9111178475323,X,X,X,X
67.6280861254092,47.9111178475323,X,X,X,X
67.5298350887534,47.9111178475323,X,X,X,X
67.4315840520976,47.9111178475323,X,X,X,X
67.3333330154419,47.9111178475323,X,X,X,X
67.2350819787861,47.9111178475323,X,X,X,X
67.1368309421304,47.9111178475323,X,X,X,X
67.0385799054746,47.9111178475323,X,X,X,X
66.9403288688189,47.9111178475323,X,X,X,X
66.8420778321631,47.9111178475323,X,X,X,X
66.7438267955074,47.9111178475323,X,X,X,X
66.6455757588516,47.9111178475323,X,X,X,X
66.5473247221959,47.9111178475323,X,X,X,X
66.4490736855401,47.9111178475323,X,X,X,X
66.3508226488843,47.9111178475323,X,X,X,X
66.2525716122286,47.9111178475323,X,X,X,X
66.1543205755728,47.9111178475323,X,X,X,X
66.0560695389171,47.9111178475323,X,X,X,X
65.9578185022613,47.9111178475323,X,X,X,X
65.8595674656056,47.9111178475323,9+,7,4,3
65.7613164289498,47.9111178475323,9+,7,4,3
65.663065392294,47.9111178475323,9+,7,4,3
65.5648143556383,47.9111178475323,9+,7,4,3
65.4665633189825,47.9111178475323,9+,7,4,3
65.3683122823268,47.9111178475323,9+,7,4,3
65.270061245671,47.9111178475323,9+,4,5,5
65.1718102090153,47.9111178475323,9+,4,5,5
65.0735591723595,47.9111178475323,9+,4,5,5
64.9753081357038,47.9111178475323,9+,4,5,5
64.877057099048,47.9111178475323,9+,4,5,5
64.7788060623922,47.9111178475323,9+,4,5,5
64.6805550257365,47.9111178475323,10,X,7,8
64.5823039890807,47.9111178475323,10,X,7,8
64.484052952425,47.9111178475323,9,2,4,3
64.3858019157692,47.9111178475323,9,2,4,3
64.2875508791135,47.9111178475323,9,2,4,3
64.1892998424577,47.9111178475323,9,2,4,3
64.091048805802,47.9111178475323,9+,4,5,5
63.9927977691462,47.9111178475323,9+,4,5,5
63.8945467324904,47.9111178475323,9+,4,5,5
63.7962956958347,47.9111178475323,9+,4,5,5
63.6980446591789,47.9111178475323,9+,4,5,5
63.5997936225232,47.9111178475323,9+,7,7,5
63.5015425858674,47.9111178475323,9+,7,7,5
63.4032915492117,47.9111178475323,9+,7,7,5
63.3050405125559,47.9111178475323,9+,7,7,5
63.2067894759002,47.9111178475323,9+,7,7,5
63.1085384392444,47.9111178475323,9+,7,7,5
63.0102874025886,47.9111178475323,9+,7,7,5
62.9120363659329,47.9111178475323,9+,3,1.,5
62.8137853292771,47.9111178475323,9+,3,1.,5
62.7155342926214,47.9111178475323,9+,7,7,5
62.6172832559656,47.9111178475323,9+,7,7,5
62.5190322193099,47.9111178475323,9+,7,7,5
62.4207811826541,47.9111178475323,9+,7,7,5
62.3225301459984,47.9111178475323,9+,7,7,5
62.2242791093426,47.9111178475323,9+,7,7,5
62.1260280726868,47.9111178475323,9+,7,7,5
62.0277770360311,47.9111178475323,9+,7,7,5
61.9295259993753,47.9111178475323,9+,7,7,5
61.8312749627196,47.9111178475323,9+,7,7,5
61.7330239260638,47.9111178475323,9+,7,7,5
61.6347728894081,47.9111178475323,9+,7,7,5
61.5365218527523,47.9111178475323,9+,7,7,5
61.4382708160966,47.9111178475323,9+,7,7,5
61.3400197794408,47.9111178475323,9+,7,7,5
61.241768742785,47.9111178475323,9+,7,7,5
61.1435177061293,47.9111178475323,9+,7,7,5
61.0452666694735,47.9111178475323,9+,4,5,5
60.9470156328178,47.9111178475323,9+,4,5,5
60.848764596162,47.9111178475323,9+,4,5,5
60.7505135595063,47.9111178475323,9+,4,5,5
60.6522625228505,47.9111178475323,9+,4,5,5
60.5540114861948,47.9111178475323,9+,4,5,5
60.455760449539,47.9111178475323,9+,4,5,5
60.3575094128832,47.9111178475323,9+,4,5,5
60.2592583762275,47.9111178475323,9+,4,5,5
60.1610073395717,47.9111178475323,9+,4,5,5
60.062756302916,47.9111178475323,9+,4,5,5
59.9645052662602,47.9111178475323,9+,1,7,4
59.8662542296045,47.9111178475323,9+,1,7,4
59.7680031929487,47.9111178475323,9+,1,7,4
59.669752156293,47.9111178475323,9+,1,7,4
59.5715011196372,47.9111178475323,9+,9+,7,5
59.4732500829814,47.9111178475323,9+,9+,7,5
59.3749990463257,47.9111178475323,X,X,X,X
59.2767480096699,47.9111178475323,X,X,X,X
59.1784969730142,47.9111178475323,X,X,X,X
59.0802459363584,47.9111178475323,X,X,X,X
58.9819948997027,47.9111178475323,X,X,X,X
58.8837438630469,47.9111178475323,X,X,X,X
58.7854928263911,47.9111178475323,X,X,X,X
58.6872417897354,47.9111178475323,X,X,X,X
58.5889907530796,47.9111178475323,X,X,X,X
58.4907397164239,47.9111178475323,X,X,X,X
58.3924886797681,47.9111178475323,X,X,X,X
58.2942376431124,47.9111178475323,X,X,X,X
58.1959866064566,47.9111178475323,X,X,X,X
58.0977355698009,47.9111178475323,X,X,X,X
57.9994845331451,47.9111178475323,X,X,X,X
57.9012334964893,47.9111178475323,X,X,X,X
57.8029824598336,47.9111178475323,X,X,X,X
57.7047314231778,47.9111178475323,X,X,X,X
57.6064803865221,47.9111178475323,X,X,X,X
57.5082293498663,47.9111178475323,X,X,X,X
57.4099783132106,47.9111178475323,X,X,X,X
57.3117272765548,47.9111178475323,X,X,X,X
57.2134762398991,47.9111178475323,X,X,X,X
57.1152252032433,47.9111178475323,X,X,X,X
57.0169741665875,47.9111178475323,X,X,X,X
56.9187231299318,47.9111178475323,X,X,X,X
56.820472093276,47.9111178475323,X,X,X,X
56.7222210566203,47.9111178475323,X,X,X,X
56.6239700199645,47.9111178475323,X,X,X,X
56.5257189833088,47.9111178475323,X,X,X,X
56.427467946653,47.9111178475323,X,X,X,X
56.3292169099973,47.9111178475323,X,X,X,X
56.2309658733415,47.9111178475323,X,X,X,X
56.1327148366858,47.9111178475323,X,X,X,X
56.03446380003,47.9111178475323,X,X,X,X
55.9362127633742,47.9111178475323,X,X,X,X
55.8379617267185,47.9111178475323,X,X,X,X
55.7397106900627,47.9111178475323,X,X,X,X
55.641459653407,47.9111178475323,X,X,X,X
55.5432086167512,47.9111178475323,X,X,X,X
55.4449575800955,47.9111178475323,X,X,X,X
71.2633744816721,47.8936026202169,X,X,X,X
71.1651234450164,47.8936026202169,X,X,X,X
71.0668724083606,47.8936026202169,X,X,X,X
70.9686213717049,47.8936026202169,X,X,X,X
70.8703703350491,47.8936026202169,X,X,X,X
70.7721192983933,47.8936026202169,X,X,X,X
70.6738682617376,47.8936026202169,X,X,X,X
70.5756172250818,47.8936026202169,X,X,X,X
70.4773661884261,47.8936026202169,X,X,X,X
70.3791151517703,47.8936026202169,X,X,X,X
70.2808641151146,47.8936026202169,X,X,X,X
70.1826130784588,47.8936026202169,X,X,X,X
70.084362041803,47.8936026202169,X,X,X,X
69.9861110051473,47.8936026202169,X,X,X,X
69.8878599684915,47.8936026202169,X,X,X,X
69.7896089318358,47.8936026202169,X,X,X,X
69.69135789518,47.8936026202169,X,X,X,X
69.5931068585243,47.8936026202169,X,X,X,X
69.4948558218685,47.8936026202169,X,X,X,X
69.3966047852128,47.8936026202169,X,X,X,X
69.298353748557,47.8936026202169,X,X,X,X
69.2001027119013,47.8936026202169,X,X,X,X
69.1018516752455,47.8936026202169,X,X,X,X
69.0036006385897,47.8936026202169,X,X,X,X
68.905349601934,47.8936026202169,X,X,X,X
68.8070985652782,47.8936026202169,X,X,X,X
68.7088475286225,47.8936026202169,X,X,X,X
68.6105964919667,47.8936026202169,X,X,X,X
68.512345455311,47.8936026202169,X,X,X,X
68.4140944186552,47.8936026202169,X,X,X,X
68.3158433819995,47.8936026202169,X,X,X,X
68.2175923453437,47.8936026202169,X,X,X,X
68.1193413086879,47.8936026202169,X,X,X,X
68.0210902720322,47.8936026202169,X,X,X,X
67.9228392353764,47.8936026202169,X,X,X,X
67.8245881987207,47.8936026202169,X,X,X,X
67.7263371620649,47.8936026202169,X,X,X,X
67.6280861254092,47.8936026202169,X,X,X,X
67.5298350887534,47.8936026202169,X,X,X,X
67.4315840520976,47.8936026202169,X,X,X,X
67.3333330154419,47.8936026202169,X,X,X,X
67.2350819787861,47.8936026202169,X,X,X,X
67.1368309421304,47.8936026202169,X,X,X,X
67.0385799054746,47.8936026202169,X,X,X,X
66.9403288688189,47.8936026202169,X,X,X,X
66.8420778321631,47.8936026202169,X,X,X,X
66.7438267955074,47.8936026202169,X,X,X,X
66.6455757588516,47.8936026202169,X,X,X,X
66.5473247221959,47.8936026202169,X,X,X,X
66.4490736855401,47.8936026202169,X,X,X,X
66.3508226488843,47.8936026202169,X,X,X,X
66.2525716122286,47.8936026202169,X,X,X,X
66.1543205755728,47.8936026202169,X,X,X,X
66.0560695389171,47.8936026202169,X,X,X,X
65.9578185022613,47.8936026202169,X,X,X,X
65.8595674656056,47.8936026202169,X,X,X,X
65.7613164289498,47.8936026202169,9+,7,4,3
65.663065392294,47.8936026202169,9+,7,4,3
65.5648143556383,47.8936026202169,9+,7,4,3
65.4665633189825,47.8936026202169,9+,7,4,3
65.3683122823268,47.8936026202169,9+,7,4,3
65.270061245671,47.8936026202169,9+,4,5,5
65.1718102090153,47.8936026202169,9+,4,5,5
65.0735591723595,47.8936026202169,9+,4,5,5
64.9753081357038,47.8936026202169,9+,4,5,5
64.877057099048,47.8936026202169,9+,4,5,5
64.7788060623922,47.8936026202169,10,X,7,8
64.6805550257365,47.8936026202169,10,X,7,8
64.5823039890807,47.8936026202169,10,X,7,8
64.484052952425,47.8936026202169,9,2,4,3
64.3858019157692,47.8936026202169,9,2,4,3
64.2875508791135,47.8936026202169,9,2,4,3
64.1892998424577,47.8936026202169,9,2,4,3
64.091048805802,47.8936026202169,9,2,4,3
63.9927977691462,47.8936026202169,9+,4,5,5
63.8945467324904,47.8936026202169,9+,4,5,5
63.7962956958347,47.8936026202169,9+,4,5,5
63.6980446591789,47.8936026202169,9+,4,5,5
63.5997936225232,47.8936026202169,9+,4,5,5
63.5015425858674,47.8936026202169,9+,7,7,5
63.4032915492117,47.8936026202169,9+,7,7,5
63.3050405125559,47.8936026202169,9+,7,7,5
63.2067894759002,47.8936026202169,9+,7,7,5
63.1085384392444,47.8936026202169,9+,7,7,5
63.0102874025886,47.8936026202169,9+,7,7,5
62.9120363659329,47.8936026202169,9+,3,1.,5
62.8137853292771,47.8936026202169,9+,3,1.,5
62.7155342926214,47.8936026202169,9+,7,7,5
62.6172832559656,47.8936026202169,9+,7,7,5
62.5190322193099,47.8936026202169,9+,7,7,5
62.4207811826541,47.8936026202169,9+,7,7,5
62.3225301459984,47.8936026202169,9+,7,7,5
62.2242791093426,47.8936026202169,9+,7,7,5
62.1260280726868,47.8936026202169,9+,7,7,5
62.0277770360311,47.8936026202169,9+,7,7,5
61.9295259993753,47.8936026202169,9+,7,7,5
61.8312749627196,47.8936026202169,9+,7,7,5
61.7330239260638,47.8936026202169,9+,7,7,5
61.6347728894081,47.8936026202169,9+,7,7,5
61.5365218527523,47.8936026202169,9+,7,7,5
61.4382708160966,47.8936026202169,9+,7,7,5
61.3400197794408,47.8936026202169,9+,7,7,5
61.241768742785,47.8936026202169,9+,7,7,5
61.1435177061293,47.8936026202169,9+,7,7,5
61.0452666694735,47.8936026202169,9+,4,5,5
60.9470156328178,47.8936026202169,9+,4,5,5
60.848764596162,47.8936026202169,9+,4,5,5
60.7505135595063,47.8936026202169,9+,4,5,5
60.6522625228505,47.8936026202169,9+,4,5,5
60.5540114861948,47.8936026202169,9+,4,5,5
60.455760449539,47.8936026202169,9+,4,5,5
60.3575094128832,47.8936026202169,9+,4,5,5
60.2592583762275,47.8936026202169,9+,4,5,5
60.1610073395717,47.8936026202169,9+,4,5,5
60.062756302916,47.8936026202169,9+,4,5,5
59.9645052662602,47.8936026202169,9+,1,7,4
59.8662542296045,47.8936026202169,9+,1,7,4
59.7680031929487,47.8936026202169,9+,1,7,4
59.669752156293,47.8936026202169,9+,1,7,4
59.5715011196372,47.8936026202169,9+,9+,7,5
59.4732500829814,47.8936026202169,9+,9+,7,5
59.3749990463257,47.8936026202169,X,X,X,X
59.2767480096699,47.8936026202169,X,X,X,X
59.1784969730142,47.8936026202169,X,X,X,X
59.0802459363584,47.8936026202169,X,X,X,X
58.9819948997027,47.8936026202169,X,X,X,X
58.8837438630469,47.8936026202169,X,X,X,X
58.7854928263911,47.8936026202169,X,X,X,X
58.6872417897354,47.8936026202169,X,X,X,X
58.5889907530796,47.8936026202169,X,X,X,X
58.4907397164239,47.8936026202169,X,X,X,X
58.3924886797681,47.8936026202169,X,X,X,X
58.2942376431124,47.8936026202169,X,X,X,X
58.1959866064566,47.8936026202169,X,X,X,X
58.0977355698009,47.8936026202169,X,X,X,X
57.9994845331451,47.8936026202169,X,X,X,X
57.9012334964893,47.8936026202169,X,X,X,X
57.8029824598336,47.8936026202169,X,X,X,X
57.7047314231778,47.8936026202169,X,X,X,X
57.6064803865221,47.8936026202169,X,X,X,X
57.5082293498663,47.8936026202169,X,X,X,X
57.4099783132106,47.8936026202169,X,X,X,X
57.3117272765548,47.8936026202169,X,X,X,X
57.2134762398991,47.8936026202169,X,X,X,X
57.1152252032433,47.8936026202169,X,X,X,X
57.0169741665875,47.8936026202169,X,X,X,X
56.9187231299318,47.8936026202169,X,X,X,X
56.820472093276,47.8936026202169,X,X,X,X
56.7222210566203,47.8936026202169,X,X,X,X
56.6239700199645,47.8936026202169,X,X,X,X
56.5257189833088,47.8936026202169,X,X,X,X
56.427467946653,47.8936026202169,X,X,X,X
56.3292169099973,47.8936026202169,X,X,X,X
56.2309658733415,47.8936026202169,X,X,X,X
56.1327148366858,47.8936026202169,X,X,X,X
56.03446380003,47.8936026202169,X,X,X,X
55.9362127633742,47.8936026202169,X,X,X,X
55.8379617267185,47.8936026202169,X,X,X,X
55.7397106900627,47.8936026202169,X,X,X,X
55.641459653407,47.8936026202169,X,X,X,X
55.5432086167512,47.8936026202169,X,X,X,X
55.4449575800955,47.8936026202169,X,X,X,X
71.2633744816721,47.8760873929016,X,X,X,X
71.1651234450164,47.8760873929016,X,X,X,X
71.0668724083606,47.8760873929016,X,X,X,X
70.9686213717049,47.8760873929016,X,X,X,X
70.8703703350491,47.8760873929016,X,X,X,X
70.7721192983933,47.8760873929016,X,X,X,X
70.6738682617376,47.8760873929016,X,X,X,X
70.5756172250818,47.8760873929016,X,X,X,X
70.4773661884261,47.8760873929016,X,X,X,X
70.3791151517703,47.8760873929016,X,X,X,X
70.2808641151146,47.8760873929016,X,X,X,X
70.1826130784588,47.8760873929016,X,X,X,X
70.084362041803,47.8760873929016,X,X,X,X
69.9861110051473,47.8760873929016,X,X,X,X
69.8878599684915,47.8760873929016,X,X,X,X
69.7896089318358,47.8760873929016,X,X,X,X
69.69135789518,47.8760873929016,X,X,X,X
69.5931068585243,47.8760873929016,X,X,X,X
69.4948558218685,47.8760873929016,X,X,X,X
69.3966047852128,47.8760873929016,X,X,X,X
69.298353748557,47.8760873929016,X,X,X,X
69.2001027119013,47.8760873929016,X,X,X,X
69.1018516752455,47.8760873929016,X,X,X,X
69.0036006385897,47.8760873929016,X,X,X,X
68.905349601934,47.8760873929016,X,X,X,X
68.8070985652782,47.8760873929016,X,X,X,X
68.7088475286225,47.8760873929016,X,X,X,X
68.6105964919667,47.8760873929016,X,X,X,X
68.512345455311,47.8760873929016,X,X,X,X
68.4140944186552,47.8760873929016,X,X,X,X
68.3158433819995,47.8760873929016,X,X,X,X
68.2175923453437,47.8760873929016,X,X,X,X
68.1193413086879,47.8760873929016,X,X,X,X
68.0210902720322,47.8760873929016,X,X,X,X
67.9228392353764,47.8760873929016,X,X,X,X
67.8245881987207,47.8760873929016,X,X,X,X
67.7263371620649,47.8760873929016,X,X,X,X
67.6280861254092,47.8760873929016,X,X,X,X
67.5298350887534,47.8760873929016,X,X,X,X
67.4315840520976,47.8760873929016,X,X,X,X
67.3333330154419,47.8760873929016,X,X,X,X
67.2350819787861,47.8760873929016,X,X,X,X
67.1368309421304,47.8760873929016,X,X,X,X
67.0385799054746,47.8760873929016,X,X,X,X
66.9403288688189,47.8760873929016,X,X,X,X
66.8420778321631,47.8760873929016,X,X,X,X
66.7438267955074,47.8760873929016,X,X,X,X
66.6455757588516,47.8760873929016,X,X,X,X
66.5473247221959,47.8760873929016,X,X,X,X
66.4490736855401,47.8760873929016,X,X,X,X
66.3508226488843,47.8760873929016,X,X,X,X
66.2525716122286,47.8760873929016,X,X,X,X
66.1543205755728,47.8760873929016,X,X,X,X
66.0560695389171,47.8760873929016,X,X,X,X
65.9578185022613,47.8760873929016,X,X,X,X
65.8595674656056,47.8760873929016,X,X,X,X
65.7613164289498,47.8760873929016,9+,7,4,3
65.663065392294,47.8760873929016,9+,7,4,3
65.5648143556383,47.8760873929016,9+,7,4,3
65.4665633189825,47.8760873929016,9+,7,4,3
65.3683122823268,47.8760873929016,9+,4,5,5
65.270061245671,47.8760873929016,9+,4,5,5
65.1718102090153,47.8760873929016,9+,4,5,5
65.0735591723595,47.8760873929016,9+,4,5,5
64.9753081357038,47.8760873929016,9+,4,5,5
64.877057099048,47.8760873929016,9+,4,5,5
64.7788060623922,47.8760873929016,10,X,7,8
64.6805550257365,47.8760873929016,10,X,7,8
64.5823039890807,47.8760873929016,X,X,X,X
64.484052952425,47.8760873929016,9,2,4,3
64.3858019157692,47.8760873929016,9,2,4,3
64.2875508791135,47.8760873929016,9,2,4,3
64.1892998424577,47.8760873929016,9,2,4,3
64.091048805802,47.8760873929016,9,2,4,3
63.9927977691462,47.8760873929016,9+,4,5,5
63.8945467324904,47.8760873929016,9+,4,5,5
63.7962956958347,47.8760873929016,9+,4,5,5
63.6980446591789,47.8760873929016,9+,4,5,5
63.5997936225232,47.8760873929016,9+,7,7,5
63.5015425858674,47.8760873929016,9+,7,7,5
63.4032915492117,47.8760873929016,9+,7,7,5
63.3050405125559,47.8760873929016,9+,7,7,5
63.2067894759002,47.8760873929016,9+,7,7,5
63.1085384392444,47.8760873929016,9+,7,7,5
63.0102874025886,47.8760873929016,9+,3,1.,5
62.9120363659329,47.8760873929016,9+,3,1.,5
62.8137853292771,47.8760873929016,9+,3,1.,5
62.7155342926214,47.8760873929016,9+,3,1.,5
62.6172832559656,47.8760873929016,9+,7,7,5
62.5190322193099,47.8760873929016,9+,7,7,5
62.4207811826541,47.8760873929016,9+,7,7,5
62.3225301459984,47.8760873929016,9+,7,7,5
62.2242791093426,47.8760873929016,9+,7,7,5
62.1260280726868,47.8760873929016,9+,7,7,5
62.0277770360311,47.8760873929016,9+,7,7,5
61.9295259993753,47.8760873929016,9+,7,7,5
61.8312749627196,47.8760873929016,9+,7,7,5
61.7330239260638,47.8760873929016,9+,7,7,5
61.6347728894081,47.8760873929016,9+,7,7,5
61.5365218527523,47.8760873929016,9+,7,7,5
61.4382708160966,47.8760873929016,9+,7,7,5
61.3400197794408,47.8760873929016,9+,7,7,5
61.241768742785,47.8760873929016,9+,7,7,5
61.1435177061293,47.8760873929016,9+,7,7,5
61.0452666694735,47.8760873929016,9+,7,7,5
60.9470156328178,47.8760873929016,9+,4,5,5
60.848764596162,47.8760873929016,9+,4,5,5
60.7505135595063,47.8760873929016,9+,4,5,5
60.6522625228505,47.8760873929016,9+,4,5,5
60.5540114861948,47.8760873929016,9+,4,5,5
60.455760449539,47.8760873929016,9+,4,5,5
60.3575094128832,47.8760873929016,9+,4,5,5
60.2592583762275,47.8760873929016,9+,4,5,5
60.1610073395717,47.8760873929016,9+,4,5,5
60.062756302916,47.8760873929016,9+,4,5,5
59.9645052662602,47.8760873929016,9+,1,7,4
59.8662542296045,47.8760873929016,9+,1,7,4
59.7680031929487,47.8760873929016,9+,1,7,4
59.669752156293,47.8760873929016,9+,1,7,4
59.5715011196372,47.8760873929016,9+,9+,7,5
59.4732500829814,47.8760873929016,9+,9+,7,5
59.3749990463257,47.8760873929016,X,X,X,X
59.2767480096699,47.8760873929016,X,X,X,X
59.1784969730142,47.8760873929016,X,X,X,X
59.0802459363584,47.8760873929016,X,X,X,X
58.9819948997027,47.8760873929016,X,X,X,X
58.8837438630469,47.8760873929016,X,X,X,X
58.7854928263911,47.8760873929016,X,X,X,X
58.6872417897354,47.8760873929016,X,X,X,X
58.5889907530796,47.8760873929016,X,X,X,X
58.4907397164239,47.8760873929016,X,X,X,X
58.3924886797681,47.8760873929016,X,X,X,X
58.2942376431124,47.8760873929016,X,X,X,X
58.1959866064566,47.8760873929016,X,X,X,X
58.0977355698009,47.8760873929016,X,X,X,X
57.9994845331451,47.8760873929016,X,X,X,X
57.9012334964893,47.8760873929016,X,X,X,X
57.8029824598336,47.8760873929016,X,X,X,X
57.7047314231778,47.8760873929016,X,X,X,X
57.6064803865221,47.8760873929016,X,X,X,X
57.5082293498663,47.8760873929016,X,X,X,X
57.4099783132106,47.8760873929016,X,X,X,X
57.3117272765548,47.8760873929016,X,X,X,X
57.2134762398991,47.8760873929016,X,X,X,X
57.1152252032433,47.8760873929016,X,X,X,X
57.0169741665875,47.8760873929016,X,X,X,X
56.9187231299318,47.8760873929016,X,X,X,X
56.820472093276,47.8760873929016,X,X,X,X
56.7222210566203,47.8760873929016,X,X,X,X
56.6239700199645,47.8760873929016,X,X,X,X
56.5257189833088,47.8760873929016,X,X,X,X
56.427467946653,47.8760873929016,X,X,X,X
56.3292169099973,47.8760873929016,X,X,X,X
56.2309658733415,47.8760873929016,X,X,X,X
56.1327148366858,47.8760873929016,X,X,X,X
56.03446380003,47.8760873929016,X,X,X,X
55.9362127633742,47.8760873929016,X,X,X,X
55.8379617267185,47.8760873929016,X,X,X,X
55.7397106900627,47.8760873929016,10,X,5,8
55.641459653407,47.8760873929016,X,X,X,X
55.5432086167512,47.8760873929016,X,X,X,X
55.4449575800955,47.8760873929016,X,X,X,X
71.2633744816721,47.8585721655863,X,X,X,X
71.1651234450164,47.8585721655863,X,X,X,X
71.0668724083606,47.8585721655863,X,X,X,X
70.9686213717049,47.8585721655863,X,X,X,X
70.8703703350491,47.8585721655863,X,X,X,X
70.7721192983933,47.8585721655863,X,X,X,X
70.6738682617376,47.8585721655863,X,X,X,X
70.5756172250818,47.8585721655863,X,X,X,X
70.4773661884261,47.8585721655863,X,X,X,X
70.3791151517703,47.8585721655863,X,X,X,X
70.2808641151146,47.8585721655863,X,X,X,X
70.1826130784588,47.8585721655863,X,X,X,X
70.084362041803,47.8585721655863,X,X,X,X
69.9861110051473,47.8585721655863,X,X,X,X
69.8878599684915,47.8585721655863,X,X,X,X
69.7896089318358,47.8585721655863,X,X,X,X
69.69135789518,47.8585721655863,X,X,X,X
69.5931068585243,47.8585721655863,X,X,X,X
69.4948558218685,47.8585721655863,X,X,X,X
69.3966047852128,47.8585721655863,X,X,X,X
69.298353748557,47.8585721655863,X,X,X,X
69.2001027119013,47.8585721655863,X,X,X,X
69.1018516752455,47.8585721655863,X,X,X,X
69.0036006385897,47.8585721655863,X,X,X,X
68.905349601934,47.8585721655863,X,X,X,X
68.8070985652782,47.8585721655863,X,X,X,X
68.7088475286225,47.8585721655863,X,X,X,X
68.6105964919667,47.8585721655863,X,X,X,X
68.512345455311,47.8585721655863,X,X,X,X
68.4140944186552,47.8585721655863,X,X,X,X
68.3158433819995,47.8585721655863,X,X,X,X
68.2175923453437,47.8585721655863,X,X,X,X
